district_id,state,district_num,geoid,party_control,rep_name,rep_party,first_elected,tenure_years,pvi,cook_rating,baseline_win_prob_r,incumbent_running,is_open_seat,mode,fec_raised_r_2024,fec_spent_r_2024,fec_raised_d_2024,fec_spent_d_2024,fec_outside_2024,fec_raised_r_2022,fec_spent_r_2022,fec_raised_d_2022,fec_spent_d_2022,fec_raised_r_2026,fec_spent_r_2026,fec_raised_d_2026,fec_spent_d_2026,hist_cost_to_compete,incremental_cost,pop_total,vap,median_income,pct_white,pct_black,pct_hispanic,pct_asian,pct_ba_plus,pct_urban,civic_election_id,civic_candidates_json,notes,data_source_flags
IL-17,IL,17,1717,R,Mark Clark,R,2020,6.0,-0.9,Toss-up,,True,False,defend,7353230.0,7052772.0,5498316.0,5067068.0,6756262.0,4958356.0,3775258.0,4527303.0,3532099.0,2980529.0,829664.0,1320999.0,1560101.0,6585132.0,,714222,533333,73757.0,0.7734,0.0335,0.1571,0.036,0.5589,0.7244,,"{""office"": ""U.S. Representative, District 17"", ""candidates"": [{""name"": ""Mark Clark"", ""party"": ""R""}, {""name"": ""Lisa Sanchez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
IN-01,IN,1,1801,D,Margaret Ramirez,D,2008,18.0,3.6,Lean R,,True,False,attack,7427675.0,6696256.0,10003317.0,8813106.0,4240499.0,6424198.0,5866353.0,7823136.0,7026271.0,2294658.0,381190.0,3287415.0,518346.0,8272749.0,,715297,581116,87857.0,0.6935,0.0885,0.1368,0.0812,0.3177,0.6648,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Margaret Ramirez"", ""party"": ""D""}, {""name"": ""Karen Ramirez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
IN-02,IN,2,1802,R,Donald Lewis,R,2009,17.0,5.0,Lean R,,True,False,defend,5848301.0,4638476.0,3928825.0,3379650.0,5187293.0,6426255.0,5940047.0,4157290.0,3535675.0,1365524.0,373235.0,1316361.0,1156774.0,4448592.0,,718561,586844,63970.0,0.662,0.0731,0.2006,0.0643,0.387,0.4031,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""Donald Lewis"", ""party"": ""R""}, {""name"": ""Nancy Martinez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
IN-03,IN,3,1803,D,Sandra Robinson,D,2007,19.0,-2.0,Tilt D,,True,False,attack,7161704.0,6053195.0,9869864.0,9188525.0,10635493.0,6115053.0,5421184.0,10563770.0,8650197.0,3028799.0,1948298.0,2792038.0,2940868.0,8464689.0,,775759,559781,39373.0,0.7646,0.1057,0.0791,0.0505,0.3522,0.6784,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Sandra Robinson"", ""party"": ""D""}, {""name"": ""Sarah King"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
IN-04,IN,4,1804,R,OPEN SEAT,,,0.0,12.3,Solid R,,False,True,safe,2694804.0,2308102.0,2780571.0,2488483.0,332251.0,2189504.0,1782482.0,2050576.0,1776294.0,1359494.0,354183.0,1279275.0,691428.0,1931712.0,,713260,544151,69191.0,0.7949,0.0725,0.1116,0.0209,0.285,0.9222,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""Jennifer Nguyen"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
IN-05,IN,5,1805,R,Steven Walker,R,2011,15.0,0.2,Toss-up,,True,False,defend,6654273.0,5593462.0,4929447.0,4830535.0,2740896.0,5720392.0,4659377.0,4324159.0,3682819.0,1713383.0,1714128.0,1687661.0,573115.0,6049019.0,,746344,553929,100915.0,0.715,0.0844,0.164,0.0365,0.4647,0.4903,,"{""office"": ""U.S. Representative, District 05"", ""candidates"": [{""name"": ""Steven Walker"", ""party"": ""R""}, {""name"": ""John Ramirez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
IN-06,IN,6,1806,R,Ashley Young,R,2018,8.0,9.4,Likely R,,True,False,defend,4074655.0,3918564.0,4157496.0,3508189.0,1873034.0,3891636.0,3062787.0,3683881.0,2996562.0,2045113.0,783616.0,1191294.0,477420.0,3238528.0,,754847,609873,85195.0,0.7867,0.1328,0.0546,0.0259,0.3085,0.7454,,"{""office"": ""U.S. Representative, District 06"", ""candidates"": [{""name"": ""Ashley Young"", ""party"": ""R""}, {""name"": ""John Clark"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
IN-07,IN,7,1807,R,Paul Allen,R,2015,11.0,25.8,Solid R,,True,False,safe,2998469.0,2700981.0,1870938.0,1700608.0,181941.0,2745141.0,2527228.0,1266377.0,1019078.0,1625938.0,354827.0,457769.0,575504.0,1107790.0,,788503,596407,63522.0,0.6641,0.1304,0.1805,0.0249,0.2393,0.7107,,"{""office"": ""U.S. Representative, District 07"", ""candidates"": [{""name"": ""Paul Allen"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
IN-08,IN,8,1808,D,Kimberly King,D,2008,18.0,-6.1,Likely D,,True,False,attack,3309239.0,3099872.0,3864580.0,3710851.0,4095439.0,2375467.0,1903949.0,2336600.0,1919448.0,709001.0,470443.0,1094148.0,927235.0,3153611.0,,710637,537984,66216.0,0.8207,0.0265,0.096,0.0568,0.2959,0.8989,,"{""office"": ""U.S. Representative, District 08"", ""candidates"": [{""name"": ""Kimberly King"", ""party"": ""D""}, {""name"": ""Daniel Rodriguez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
IN-09,IN,9,1809,R,Andrew Wright,R,2011,15.0,2.8,Tilt R,,True,False,defend,9560899.0,8056521.0,8141205.0,6545834.0,7301830.0,6805181.0,5423757.0,5570170.0,5108028.0,2187405.0,1313467.0,2870735.0,1595782.0,8599682.0,,801142,614567,76896.0,0.7439,0.126,0.1033,0.0269,0.2446,0.6964,,"{""office"": ""U.S. Representative, District 09"", ""candidates"": [{""name"": ""Andrew Wright"", ""party"": ""R""}, {""name"": ""Kimberly Lewis"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
KS-01,KS,1,2001,R,Emily Scott,R,2011,15.0,20.0,Solid R,,False,False,safe,3885426.0,3595914.0,3008645.0,2423075.0,265950.0,3514754.0,2891706.0,2459393.0,2069649.0,964805.0,1358607.0,727674.0,900158.0,1689047.0,,799191,601159,81008.0,0.8094,0.0259,0.1534,0.0113,0.3628,0.3909,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Emily Scott"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
KS-02,KS,2,2002,R,Joshua Torres,R,2022,4.0,12.6,Solid R,,True,False,safe,4629623.0,3785616.0,4752658.0,3940137.0,1940993.0,3413619.0,2957282.0,4156841.0,4058707.0,1108003.0,909225.0,997130.0,736661.0,3270663.0,,744819,577207,62611.0,0.7988,0.0298,0.1489,0.0225,0.2883,0.1753,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""Joshua Torres"", ""party"": ""R""}, {""name"": ""Elizabeth Lee"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
KS-03,KS,3,2003,R,Donna Nguyen,R,2013,13.0,14.9,Solid R,,True,False,safe,2860358.0,2515825.0,1818818.0,1487335.0,205624.0,2837370.0,2528984.0,1469890.0,1381488.0,944536.0,284353.0,482410.0,369214.0,1480491.0,,744171,605558,89803.0,0.7558,0.0896,0.0888,0.0658,0.12,0.5328,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Donna Nguyen"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
KS-04,KS,4,2004,R,Kenneth Hill,R,2019,7.0,6.0,Likely R,,True,False,defend,9158856.0,7331536.0,9784527.0,8413549.0,9991418.0,8249691.0,7136051.0,9621623.0,7338798.0,1519951.0,1082735.0,4766127.0,2313494.0,8354032.0,,787937,571551,59460.0,0.7094,0.1254,0.1322,0.033,0.3714,0.866,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""Kenneth Hill"", ""party"": ""R""}, {""name"": ""Donna Davis"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
KY-01,KY,1,2101,R,Michelle Flores,R,2010,16.0,9.1,Likely R,,True,False,defend,8927034.0,8201292.0,8039704.0,6707248.0,6080285.0,6591737.0,5132026.0,7470627.0,6173106.0,3897304.0,2121999.0,3898325.0,515000.0,6745975.0,,798542,581974,90250.0,0.8069,0.0559,0.1225,0.0147,0.1435,0.7604,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Michelle Flores"", ""party"": ""R""}, {""name"": ""Anthony Sanchez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
KY-02,KY,2,2102,R,OPEN SEAT,,,0.0,16.2,Solid R,,False,True,safe,2275475.0,2167348.0,2196899.0,2139936.0,704769.0,1966368.0,1630584.0,2040801.0,1884192.0,835440.0,289421.0,480820.0,222039.0,1333662.0,,761735,548693,66685.0,0.737,0.0293,0.1615,0.0722,0.363,0.2911,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
KY-03,KY,3,2103,R,James Smith,R,2012,14.0,7.1,Likely R,,True,False,defend,3873836.0,3333506.0,2117913.0,1803880.0,815276.0,2466047.0,1852058.0,1748537.0,1389010.0,946599.0,1123701.0,1093215.0,363822.0,2550089.0,,803013,655474,81166.0,0.6561,0.0885,0.2121,0.0432,0.2897,0.9329,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""James Smith"", ""party"": ""R""}, {""name"": ""Elizabeth Moore"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
KY-04,KY,4,2104,R,Mary Johnson,R,2006,20.0,13.5,Solid R,,True,False,safe,2751588.0,2539432.0,2459051.0,2339634.0,1341248.0,2428040.0,2057201.0,1645975.0,1395995.0,626261.0,674798.0,944343.0,237198.0,1750775.0,,816482,612846,62812.0,0.7587,0.0987,0.0839,0.0587,0.4978,0.6757,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""Mary Johnson"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
KY-05,KY,5,2105,R,Robert Williams,R,2010,16.0,13.5,Solid R,,True,False,safe,4581528.0,3646605.0,3598374.0,2791712.0,2036927.0,3872304.0,3398372.0,3879659.0,3183804.0,1802282.0,685536.0,1185100.0,1111175.0,2748447.0,,775450,622316,83907.0,0.6431,0.0858,0.2045,0.0666,0.2149,0.7035,,"{""office"": ""U.S. Representative, District 05"", ""candidates"": [{""name"": ""Robert Williams"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
KY-06,KY,6,2106,R,Patricia Brown,R,2022,4.0,20.8,Solid R,,True,False,safe,3157433.0,2655696.0,2462564.0,1869596.0,749414.0,2040584.0,1721404.0,2159693.0,1782768.0,582842.0,758589.0,1220274.0,153531.0,1313955.0,,699551,554461,78935.0,0.8153,0.0239,0.1019,0.059,0.1907,0.6959,,"{""office"": ""U.S. Representative, District 06"", ""candidates"": [{""name"": ""Patricia Brown"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
LA-01,LA,1,2201,R,John Jones,R,2016,10.0,4.9,Lean R,,False,False,defend,6525554.0,5979915.0,5950440.0,5487553.0,5423372.0,6338170.0,5050695.0,4304418.0,4132412.0,2944742.0,1613945.0,2441927.0,1911920.0,5694044.0,,748112,565408,81674.0,0.4057,0.3428,0.1907,0.0609,0.2343,0.2997,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""John Jones"", ""party"": ""R""}, {""name"": ""Michael Thomas"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
LA-02,LA,2,2202,R,Jennifer Garcia,R,2005,21.0,17.9,Solid R,,True,False,safe,3474351.0,2778688.0,2518567.0,2369163.0,385692.0,2218835.0,2019678.0,1690193.0,1572192.0,783738.0,421772.0,1162675.0,190907.0,1644457.0,,793454,641467,90989.0,0.4844,0.2193,0.2266,0.0697,0.3369,0.8955,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""Jennifer Garcia"", ""party"": ""R""}, {""name"": ""Joshua Robinson"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
LA-03,LA,3,2203,R,Michael Miller,R,2019,7.0,18.2,Solid R,,False,False,safe,3437815.0,3225241.0,3313689.0,2689255.0,1074413.0,2859766.0,2362670.0,2706845.0,2147634.0,1515813.0,655122.0,538511.0,1119970.0,1824256.0,,770214,578598,38774.0,0.5522,0.3363,0.0978,0.0137,0.3348,0.2076,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Michael Miller"", ""party"": ""R""}, {""name"": ""Thomas Walker"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
LA-04,LA,4,2204,R,Linda Davis,R,2008,18.0,13.7,Solid R,,True,False,safe,5289943.0,4156708.0,2943969.0,2295436.0,2449277.0,5640328.0,5292328.0,2717268.0,2499655.0,2825952.0,693839.0,1415047.0,458117.0,2743540.0,,810085,649476,74423.0,0.4549,0.292,0.2164,0.0367,0.2827,0.9454,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""Linda Davis"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
LA-05,LA,5,2205,R,David Rodriguez,R,2023,3.0,5.8,Lean R,,True,False,defend,8641078.0,6672847.0,5284762.0,4732459.0,1547009.0,9209902.0,8908099.0,4572375.0,3647740.0,3656540.0,764627.0,1235781.0,979187.0,6180288.0,,712965,559388,86323.0,0.8235,0.0486,0.0683,0.0596,0.4271,0.6666,,"{""office"": ""U.S. Representative, District 05"", ""candidates"": [{""name"": ""David Rodriguez"", ""party"": ""R""}, {""name"": ""Linda Nguyen"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
LA-06,LA,6,2206,R,Elizabeth Martinez,R,2014,12.0,18.9,Solid R,,True,False,safe,1746458.0,1378614.0,1358602.0,1177324.0,142791.0,1819667.0,1626766.0,1435079.0,1365086.0,515218.0,175603.0,421180.0,388275.0,808558.0,,790678,580608,107905.0,0.4885,0.3624,0.1152,0.0339,0.254,0.5809,,"{""office"": ""U.S. Representative, District 06"", ""candidates"": [{""name"": ""Elizabeth Martinez"", ""party"": ""R""}, {""name"": ""Emily Thompson"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MA-01,MA,1,2501,D,William Hernandez,D,2009,17.0,-13.0,Solid D,,True,False,safe,2676205.0,2525078.0,4892783.0,4253430.0,1165197.0,1841287.0,1736538.0,3407194.0,3144833.0,720300.0,620889.0,1456856.0,246183.0,2596163.0,,747556,580865,77172.0,0.7719,0.0638,0.1216,0.0426,0.3945,0.5998,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""William Hernandez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MA-02,MA,2,2502,D,Barbara Lopez,D,2007,19.0,-22.7,Solid D,,True,False,safe,2081182.0,1735050.0,2418126.0,1869879.0,153742.0,2259723.0,2179574.0,2202512.0,1777069.0,863498.0,201562.0,550464.0,758739.0,1023593.0,,789721,604515,68790.0,0.8458,0.0313,0.0874,0.0356,0.3152,0.8814,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""Barbara Lopez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MA-03,MA,3,2503,D,OPEN SEAT,,,0.0,-11.4,Solid D,,False,True,attack,4880952.0,4349681.0,5132234.0,4352893.0,3351276.0,3241348.0,2866846.0,5599859.0,4212047.0,1844687.0,1171824.0,2648769.0,893607.0,3658818.0,,777219,612195,68406.0,0.5916,0.1467,0.2003,0.0615,0.2156,0.9358,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Matthew Martin"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MA-04,MA,4,2504,D,Richard Gonzalez,D,2012,14.0,-7.5,Likely D,,True,False,attack,8788092.0,6730007.0,9956884.0,8481961.0,3762980.0,7718386.0,6927857.0,6260670.0,5580446.0,1354766.0,2041550.0,4420258.0,2794091.0,7872890.0,,698749,544881,84071.0,0.7245,0.1424,0.119,0.0142,0.2561,0.4762,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""Richard Gonzalez"", ""party"": ""D""}, {""name"": ""Kenneth Harris"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MA-05,MA,5,2505,D,Susan Wilson,D,2019,7.0,-18.8,Solid D,,True,False,safe,1929056.0,1644187.0,2547155.0,2256469.0,454161.0,1802408.0,1471505.0,1862700.0,1483960.0,992979.0,559117.0,517848.0,697965.0,1171872.0,,713370,564375,79243.0,0.7999,0.118,0.042,0.0401,0.3215,0.4025,,"{""office"": ""U.S. Representative, District 05"", ""candidates"": [{""name"": ""Susan Wilson"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MA-06,MA,6,2506,D,OPEN SEAT,,,0.0,-10.4,Solid D,,False,True,attack,3949630.0,3750347.0,5302986.0,4432201.0,1354560.0,3744331.0,3311228.0,3863602.0,3271430.0,616443.0,280233.0,1209669.0,1489073.0,3510443.0,,767850,603312,50180.0,0.6062,0.1236,0.1963,0.0739,0.3359,0.9322,,"{""office"": ""U.S. Representative, District 06"", ""candidates"": [{""name"": ""Emily Thomas"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MA-07,MA,7,2507,D,Joseph Anderson,D,2011,15.0,-12.7,Solid D,,True,False,safe,4673301.0,4335055.0,5823037.0,5104549.0,3499926.0,3484175.0,3162903.0,3854532.0,2983226.0,1071678.0,1392053.0,3195116.0,462942.0,3644328.0,,765988,616933,69762.0,0.7861,0.1555,0.0412,0.0172,0.3435,0.9764,,"{""office"": ""U.S. Representative, District 07"", ""candidates"": [{""name"": ""Joseph Anderson"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MA-08,MA,8,2508,D,Jessica Thomas,D,2022,4.0,-18.4,Solid D,,True,False,safe,1875014.0,1716579.0,2352264.0,2110636.0,616906.0,1951480.0,1866194.0,2176448.0,1972763.0,331982.0,196768.0,1250443.0,801170.0,1130374.0,,819513,664322,77199.0,0.7627,0.0682,0.0924,0.0767,0.28,0.7554,,"{""office"": ""U.S. Representative, District 08"", ""candidates"": [{""name"": ""Jessica Thomas"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MA-09,MA,9,2509,D,OPEN SEAT,,,0.0,-7.8,Likely D,,False,True,attack,4885898.0,4564909.0,6307376.0,6001117.0,1847328.0,3141410.0,2736843.0,5706564.0,4573196.0,806282.0,1281804.0,2331159.0,1685193.0,4654163.0,,731929,537445,79242.0,0.7992,0.0598,0.1269,0.0141,0.12,0.99,,"{""office"": ""U.S. Representative, District 09"", ""candidates"": [{""name"": ""Kimberly Robinson"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MD-01,MD,1,2401,D,Thomas Taylor,D,2006,20.0,-4.4,Lean D,,True,False,attack,4518905.0,4018238.0,6150608.0,5688472.0,3735126.0,4552043.0,3946689.0,6186817.0,5674469.0,1952645.0,1351623.0,1076484.0,1700555.0,4944253.0,,802587,615024,66019.0,0.4635,0.3257,0.1909,0.0198,0.3209,0.6296,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Thomas Taylor"", ""party"": ""D""}, {""name"": ""Emily Taylor"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MD-02,MD,2,2402,D,OPEN SEAT,,,0.0,-14.4,Solid D,,False,True,safe,4550696.0,4115267.0,5470924.0,4478640.0,1321797.0,4536587.0,4084170.0,4103871.0,3596541.0,858067.0,1420716.0,1942426.0,1050463.0,3240992.0,,744449,562113,99587.0,0.4701,0.3408,0.1152,0.0739,0.4845,0.3982,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MD-03,MD,3,2403,D,Sarah Moore,D,2008,18.0,-7.2,Likely D,,True,False,attack,3973208.0,3529706.0,4931250.0,3733220.0,3369798.0,4150408.0,3813892.0,5279751.0,4777098.0,1123810.0,1183535.0,2151098.0,436362.0,3777271.0,,803830,586804,71858.0,0.2873,0.4576,0.1831,0.072,0.2645,0.7696,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Sarah Moore"", ""party"": ""D""}, {""name"": ""David Nguyen"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MD-04,MD,4,2404,D,Christopher Jackson,D,2009,17.0,-1.0,Toss-up,,True,False,attack,3967871.0,3448398.0,5403459.0,5105678.0,1066230.0,2730693.0,2536118.0,5167049.0,4013861.0,1929620.0,828304.0,942643.0,1620895.0,4788750.0,,817757,614262,58752.0,0.4663,0.3763,0.0762,0.0812,0.3044,0.4828,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""Christopher Jackson"", ""party"": ""D""}, {""name"": ""Barbara King"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
MD-05,MD,5,2405,D,Karen Martin,D,2016,10.0,-14.8,Solid D,,True,False,safe,3833138.0,3141406.0,4537093.0,3988756.0,670620.0,3494919.0,3279848.0,3385205.0,3175230.0,1920330.0,244482.0,2481715.0,564114.0,2660060.0,,789690,644479,95588.0,0.6614,0.2567,0.0518,0.0302,0.2481,0.8894,,"{""office"": ""U.S. Representative, District 05"", ""candidates"": [{""name"": ""Karen Martin"", ""party"": ""D""}, {""name"": ""Jennifer Garcia"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
